item_begin	object_id=21	object_name=[shirt]	body_part={chest}	drop_type=0	drop_anim_type=3	drop_radius=6	drop_height=1.3	drop_mesh={[dropitems.drop_MFighter_m001_t02_u_m00]}	drop_texture={[MFighter.MFighter_m001_t02_u]}	icon={[icon.armor_shirt_i00]}	mfighter_mesh={[LineageWarriors.MFighter_m001_u]}	mfighter_texture={[MFighter.MFighter_m001_t02_u]}	ffighter_mesh={[LineageWarriors.FFighter_m001_u]}	ffighter_texture={[FFighter.FFighter_m001_t02_u]}	mmagic_mesh={[LineageWarriors.MMagic_m005_u]}	mmagic_texture={[MMagic.MMagic_m005_t02_u]}	fmagic_mesh={[LineageWarriors.FMagic_m003_u]}	fmagic_texture={[FMagic.FMagic_m003_t02_u]}	melf_mesh={[LineageWarriors.MElf_m001_u]}	melf_texture={[MElf.MElf_m001_t02_u]}	felf_mesh={[LineageWarriors.FElf_m001_u]}	felf_texture={[FElf.FElf_m001_t02_u]}	mdarkelf_mesh={[LineageWarriors.MDarkElf_m001_u]}	mdarkelf_texture={[MDarkElf.MDarkElf_m001_t02_u]}	fdarkelf_mesh={[LineageWarriors.FDarkElf_m001_u]}	fdarkelf_texture={[FDarkElf.FDarkElf_m001_t02_u]}	mdwarf_mesh={[LineageWarriors.MDwarf_m001_u]}	mdwarf_texture={[MDwarf.MDwarf_m001_t02_u]}	fdwarf_mesh={[LineageWarriors.FDwarf_m001_u]}	fdwarf_texture={[FDwarf.FDwarf_m001_t02_u]}	morc_mesh={[LineageWarriors.MOrc_m001_u]}	morc_texture={[MOrc.MOrc_m001_t02_u]}	forc_mesh={[LineageWarriors.FOrc_m001_u]}	forc_texture={[FOrc.FOrc_m001_t02_u]}	mshaman_mesh={[LineageWarriors.MShaman_m001_u]}	mshaman_texture={[MShaman.MShaman_m001_t02_u]}	fshaman_mesh={[LineageWarriors.FShaman_m001_u]}	fshaman_texture={[FShaman.FShaman_m001_t02_u]}	npc_mesh={[none]}	npc_texture={[none]}	crystallizable=0	item_sound={[MonSound.Hit_normal_3];[MonSound.Hit_normal_12];[MonSound.Hit_wood_1];[MonSound.Hit_Shell_1]}	drop_sound=[ItemSound.item_drop_equip_armor_cloth]	equip_sound=[ItemSound.item_drop_equip_armor_cloth]	attack_effect=[LineageEffect.p_u002_a]	armor_type=light	weight=4830	material_type=cloth	crystal_type=none	avoid_modify=0	durability=90	physical_defense=36	magical_defense=0	mp_bonus=0	item_end
item_begin	object_id=22	object_name=[leather_shirt]	body_part={chest}	drop_type=0	drop_anim_type=3	drop_radius=6	drop_height=1.3	drop_mesh={[dropitems.drop_MFighter_m001_t04_u_m00]}	drop_texture={[MFighter.MFighter_m001_t04_u]}	icon={[icon.armor_leather_shirt_i00]}	mfighter_mesh={[LineageWarriors.MFighter_m001_u]}	mfighter_texture={[MFighter.MFighter_m001_t04_u]}	ffighter_mesh={[LineageWarriors.FFighter_m001_u]}	ffighter_texture={[FFighter.FFighter_m001_t04_u]}	mmagic_mesh={[LineageWarriors.MMagic_m005_u]}	mmagic_texture={[MMagic.MMagic_m005_t04_u]}	fmagic_mesh={[LineageWarriors.FMagic_m003_u]}	fmagic_texture={[FMagic.FMagic_m003_t04_u]}	melf_mesh={[LineageWarriors.MElf_m001_u]}	melf_texture={[MElf.MElf_m001_t04_u]}	felf_mesh={[LineageWarriors.FElf_m001_u]}	felf_texture={[FElf.FElf_m001_t04_u]}	mdarkelf_mesh={[LineageWarriors.MDarkElf_m001_u]}	mdarkelf_texture={[MDarkElf.MDarkElf_m001_t04_u]}	fdarkelf_mesh={[LineageWarriors.FDarkElf_m001_u]}	fdarkelf_texture={[FDarkElf.FDarkElf_m001_t04_u]}	mdwarf_mesh={[LineageWarriors.MDwarf_m001_u]}	mdwarf_texture={[MDwarf.MDwarf_m001_t04_u]}	fdwarf_mesh={[LineageWarriors.FDwarf_m001_u]}	fdwarf_texture={[FDwarf.FDwarf_m001_t04_u]}	morc_mesh={[LineageWarriors.MOrc_m001_u]}	morc_texture={[MOrc.MOrc_m001_t04_u]}	forc_mesh={[LineageWarriors.FOrc_m001_u]}	forc_texture={[FOrc.FOrc_m001_t04_u]}	mshaman_mesh={[LineageWarriors.MShaman_m001_u]}	mshaman_texture={[MShaman.MShaman_m001_t04_u]}	fshaman_mesh={[LineageWarriors.FShaman_m001_u]}	fshaman_texture={[FShaman.FShaman_m001_t04_u]}	npc_mesh={[none]}	npc_texture={[none]}	crystallizable=0	item_sound={[MonSound.Hit_normal_3];[ItemSound.armor_leather_3];[ItemSound.armor_leather_4];[MonSound.Hit_Shell_1]}	drop_sound=[ItemSound.item_drop_equip_armor_leather]	equip_sound=[ItemSound.item_drop_equip_armor_leather]	attack_effect=[LineageEffect.p_u002_a]	armor_type=light	weight=4830	material_type=leather	crystal_type=none	avoid_modify=0	durability=90	physical_defense=43	magical_defense=0	mp_bonus=0	item_end
item_begin	object_id=23	object_name=[wooden_breastplate]	body_part={chest}	drop_type=0	drop_anim_type=3	drop_radius=6	drop_height=1.3	drop_mesh={[dropitems.drop_MFighter_m001_t06_u_m00]}	drop_texture={[MFighter.MFighter_m001_t06_u]}	icon={[icon.armor_wooden_breastplate_i00]}	mfighter_mesh={[LineageWarriors.MFighter_m001_u]}	mfighter_texture={[MFighter.MFighter_m001_t06_u]}	ffighter_mesh={[LineageWarriors.FFighter_m001_u]}	ffighter_texture={[FFighter.FFighter_m001_t06_u]}	mmagic_mesh={[LineageWarriors.MMagic_m005_u]}	mmagic_texture={[MMagic.MMagic_m005_t06_u]}	fmagic_mesh={[LineageWarriors.FMagic_m002_u]}	fmagic_texture={[FMagic.FMagic_m002_t06_u]}	melf_mesh={[LineageWarriors.MElf_m001_u]}	melf_texture={[MElf.MElf_m001_t06_u]}	felf_mesh={[LineageWarriors.FElf_m001_u]}	felf_texture={[FElf.FElf_m001_t06_u]}	mdarkelf_mesh={[LineageWarriors.MDarkElf_m005_u]}	mdarkelf_texture={[MDarkElf.MDarkElf_m005_t06_u]}	fdarkelf_mesh={[LineageWarriors.FDarkElf_m001_u]}	fdarkelf_texture={[FDarkElf.FDarkElf_m001_t06_u]}	mdwarf_mesh={[LineageWarriors.MDwarf_m001_u]}	mdwarf_texture={[MDwarf.MDwarf_m001_t06_u]}	fdwarf_mesh={[LineageWarriors.FDwarf_m005_u]}	fdwarf_texture={[FDwarf.FDwarf_m005_t06_u]}	morc_mesh={[LineageWarriors.MOrc_m001_u]}	morc_texture={[MOrc.MOrc_m001_t06_u]}	forc_mesh={[LineageWarriors.FOrc_m001_u]}	forc_texture={[FOrc.FOrc_m001_t06_u]}	mshaman_mesh={[LineageWarriors.MShaman_m001_u]}	mshaman_texture={[MShaman.MShaman_m001_t06_u]}	fshaman_mesh={[LineageWarriors.FShaman_m001_u]}	fshaman_texture={[FShaman.FShaman_m001_t06_u]}	npc_mesh={[none]}	npc_texture={[none]}	crystallizable=0	item_sound={[MonSound.Hit_normal_3];[ItemSound.shield_wood_3];[MonSound.Hit_wood_1];[MonSound.Hit_Shell_1]}	drop_sound=[ItemSound.item_drop_equip_armor_leather]	equip_sound=[ItemSound.item_drop_equip_armor_leather]	attack_effect=[LineageEffect.p_u002_a]	armor_type=light	weight=4820	material_type=wood	crystal_type=none	avoid_modify=0	durability=90	physical_defense=47	magical_defense=0	mp_bonus=0	item_end
item_begin	object_id=24	object_name=[bone_breastplate]	body_part={chest}	drop_type=0	drop_anim_type=3	drop_radius=7	drop_height=3.5	drop_mesh={[dropitems.drop_MFighter_m002_t32_u_m00]}	drop_texture={[MFighter.MFighter_m002_t32_u]}	icon={[icon.armor_bone_breastplate_i00]}	mfighter_mesh={[LineageWarriors.MFighter_m002_u]}	mfighter_texture={[MFighter.MFighter_m002_t32_u]}	ffighter_mesh={[LineageWarriors.FFighter_m002_u]}	ffighter_texture={[FFighter.FFighter_m002_t32_u]}	mmagic_mesh={[LineageWarriors.MMagic_m005_u]}	mmagic_texture={[MMagic.MMagic_m005_t32_u]}	fmagic_mesh={[LineageWarriors.FMagic_m004_u]}	fmagic_texture={[FMagic.FMagic_m004_t32_u]}	melf_mesh={[LineageWarriors.MElf_m005_u]}	melf_texture={[MElf.MElf_m005_t32_u]}	felf_mesh={[LineageWarriors.FElf_m001_u]}	felf_texture={[FElf.FElf_m001_t32_u]}	mdarkelf_mesh={[LineageWarriors.MDarkElf_m005_u]}	mdarkelf_texture={[MDarkElf.MDarkElf_m005_t32_u]}	fdarkelf_mesh={[LineageWarriors.FDarkElf_m005_u]}	fdarkelf_texture={[FDarkElf.FDarkElf_m005_t32_u]}	mdwarf_mesh={[LineageWarriors.MDwarf_m003_u]}	mdwarf_texture={[MDwarf.MDwarf_m003_t32_u]}	fdwarf_mesh={[LineageWarriors.FDwarf_m003_u]}	fdwarf_texture={[FDwarf.FDwarf_m003_t32_u]}	morc_mesh={[LineageWarriors.MOrc_m003_u]}	morc_texture={[MOrc.MOrc_m003_t32_u]}	forc_mesh={[LineageWarriors.FOrc_m003_u]}	forc_texture={[FOrc.FOrc_m003_t32_u]}	mshaman_mesh={[LineageWarriors.MShaman_m003_u]}	mshaman_texture={[MShaman.MShaman_m003_t32_u]}	fshaman_mesh={[LineageWarriors.FShaman_m003_u]}	fshaman_texture={[FShaman.FShaman_m003_t32_u]}	npc_mesh={[none]}	npc_texture={[none]}	crystallizable=0	item_sound={[ItemSound.shield_bone_1];[MonSound.Hit_normal_12];[ItemSound.shield_leather_1];[MonSound.Hit_Shell_1]}	drop_sound=[ItemSound.item_drop_equip_armor_bone]	equip_sound=[ItemSound.item_drop_equip_armor_bone]	attack_effect=[LineageEffect.p_u002_a]	armor_type=light	weight=4770	material_type=bone	crystal_type=none	avoid_modify=0	durability=85	physical_defense=50	magical_defense=0	mp_bonus=0	item_end
item_begin	object_id=25	object_name=[piece_bone_breastplate]	body_part={chest}	drop_type=0	drop_anim_type=3	drop_radius=6	drop_height=1.3	drop_mesh={[dropitems.drop_MFighter_m001_t33_u_m00]}	drop_texture={[MFighter.MFighter_m001_t33_u]}	icon={[icon.armor_piece_bone_breastplate_i00]}	mfighter_mesh={[LineageWarriors.MFighter_m001_u]}	mfighter_texture={[MFighter.MFighter_m001_t33_u]}	ffighter_mesh={[LineageWarriors.FFighter_m001_u]}	ffighter_texture={[FFighter.FFighter_m001_t33_u]}	mmagic_mesh={[LineageWarriors.MMagic_m005_u]}	mmagic_texture={[MMagic.MMagic_m005_t33_u]}	fmagic_mesh={[LineageWarriors.FMagic_m002_u]}	fmagic_texture={[FMagic.FMagic_m002_t33_u]}	melf_mesh={[LineageWarriors.MElf_m005_u]}	melf_texture={[MElf.MElf_m005_t33_u]}	felf_mesh={[LineageWarriors.FElf_m005_u]}	felf_texture={[FElf.FElf_m005_t33_u]}	mdarkelf_mesh={[LineageWarriors.MDarkElf_m002_u]}	mdarkelf_texture={[MDarkElf.MDarkElf_m002_t33_u]}	fdarkelf_mesh={[LineageWarriors.FDarkElf_m003_u]}	fdarkelf_texture={[FDarkElf.FDarkElf_m003_t33_u]}	mdwarf_mesh={[LineageWarriors.MDwarf_m003_u]}	mdwarf_texture={[MDwarf.MDwarf_m003_t33_u]}	fdwarf_mesh={[LineageWarriors.FDwarf_m003_u]}	fdwarf_texture={[FDwarf.FDwarf_m003_t33_u]}	morc_mesh={[LineageWarriors.MOrc_m003_u]}	morc_texture={[MOrc.MOrc_m003_t33_u]}	forc_mesh={[LineageWarriors.FOrc_m003_u]}	forc_texture={[FOrc.FOrc_m003_t33_u]}	mshaman_mesh={[LineageWarriors.MShaman_m003_u]}	mshaman_texture={[MShaman.MShaman_m003_t33_u]}	fshaman_mesh={[LineageWarriors.FShaman_m003_u]}	fshaman_texture={[FShaman.FShaman_m003_t33_u]}	npc_mesh={[none]}	npc_texture={[none]}	crystallizable=0	item_sound={[ItemSound.shield_bone_2];[MonSound.Hit_normal_12];[ItemSound.shield_leather_1];[ItemSound.shield_bone_3]}	drop_sound=[ItemSound.item_drop_equip_armor_bone]	equip_sound=[ItemSound.item_drop_equip_armor_bone]	attack_effect=[LineageEffect.p_u002_a]	armor_type=heavy	weight=8970	material_type=bone	crystal_type=none	avoid_modify=0	durability=85	physical_defense=62	magical_defense=0	mp_bonus=0	item_end
item_begin	object_id=26	object_name=[bronze_breastplate]	body_part={chest}	drop_type=0	drop_anim_type=3	drop_radius=7	drop_height=3.5	drop_mesh={[dropitems.drop_MFighter_m002_t34_u_m00]}	drop_texture={[MFighter.MFighter_m002_t34_u]}	icon={[icon.armor_bronze_breastplate_i00]}	mfighter_mesh={[LineageWarriors.MFighter_m002_u]}	mfighter_texture={[MFighter.MFighter_m002_t34_u]}	ffighter_mesh={[LineageWarriors.FFighter_m002_u]}	ffighter_texture={[FFighter.FFighter_m002_t34_u]}	mmagic_mesh={[LineageWarriors.MMagic_m005_u]}	mmagic_texture={[MMagic.MMagic_m005_t34_u]}	fmagic_mesh={[LineageWarriors.FMagic_m002_u]}	fmagic_texture={[FMagic.FMagic_m002_t34_u]}	melf_mesh={[LineageWarriors.MElf_m002_u]}	melf_texture={[MElf.MElf_m002_t34_u]}	felf_mesh={[LineageWarriors.FElf_m002_u]}	felf_texture={[FElf.FElf_m002_t34_u]}	mdarkelf_mesh={[LineageWarriors.MDarkElf_m005_u]}	mdarkelf_texture={[MDarkElf.MDarkElf_m005_t34_u]}	fdarkelf_mesh={[LineageWarriors.FDarkElf_m005_u]}	fdarkelf_texture={[FDarkElf.FDarkElf_m005_t34_u]}	mdwarf_mesh={[LineageWarriors.MDwarf_m003_u]}	mdwarf_texture={[MDwarf.MDwarf_m003_t34_u]}	fdwarf_mesh={[LineageWarriors.FDwarf_m003_u]}	fdwarf_texture={[FDwarf.FDwarf_m003_t34_u]}	morc_mesh={[LineageWarriors.MOrc_m003_u]}	morc_texture={[MOrc.MOrc_m003_t34_u]}	forc_mesh={[LineageWarriors.FOrc_m003_u]}	forc_texture={[FOrc.FOrc_m003_t34_u]}	mshaman_mesh={[LineageWarriors.MShaman_m003_u]}	mshaman_texture={[MShaman.MShaman_m003_t34_u]}	fshaman_mesh={[LineageWarriors.FShaman_m003_u]}	fshaman_texture={[FShaman.FShaman_m003_t34_u]}	npc_mesh={[none]}	npc_texture={[none]}	crystallizable=0	item_sound={[ItemSound.shield_steel_2];[ItemSound.armor_metal_alt_6];[ItemSound.shield_leather_1];[ItemSound.shield_steel_8]}	drop_sound=[ItemSound.item_drop_equip_armor_metal]	equip_sound=[ItemSound.item_drop_equip_armor_metal]	attack_effect=[LineageEffect.p_u002_a]	armor_type=heavy	weight=8920	material_type=bronze	crystal_type=none	avoid_modify=0	durability=90	physical_defense=68	magical_defense=0	mp_bonus=0	item_end
item_begin	object_id=27	object_name=[hard_leather_shirt]	body_part={chest}	drop_type=0	drop_anim_type=3	drop_radius=6	drop_height=1.3	drop_mesh={[dropitems.drop_MFighter_m001_t30_u_m00]}	drop_texture={[MFighter.MFighter_m001_t30_u]}	icon={[icon.armor_hard_leather_shirt_i00]}	mfighter_mesh={[LineageWarriors.MFighter_m001_u]}	mfighter_texture={[MFighter.MFighter_m001_t30_u]}	ffighter_mesh={[LineageWarriors.FFighter_m001_u]}	ffighter_texture={[FFighter.FFighter_m001_t30_u]}	mmagic_mesh={[LineageWarriors.MMagic_m005_u]}	mmagic_texture={[MMagic.MMagic_m005_t30_u]}	fmagic_mesh={[LineageWarriors.FMagic_m002_u]}	fmagic_texture={[FMagic.FMagic_m002_t30_u]}	melf_mesh={[LineageWarriors.MElf_m001_u]}	melf_texture={[MElf.MElf_m001_t30_u]}	felf_mesh={[LineageWarriors.FElf_m001_u]}	felf_texture={[FElf.FElf_m001_t30_u]}	mdarkelf_mesh={[LineageWarriors.MDarkElf_m001_u]}	mdarkelf_texture={[MDarkElf.MDarkElf_m001_t30_u]}	fdarkelf_mesh={[LineageWarriors.FDarkElf_m001_u]}	fdarkelf_texture={[FDarkElf.FDarkElf_m001_t30_u]}	mdwarf_mesh={[LineageWarriors.MDwarf_m001_u]}	mdwarf_texture={[MDwarf.MDwarf_m001_t30_u]}	fdwarf_mesh={[LineageWarriors.FDwarf_m001_u]}	fdwarf_texture={[FDwarf.FDwarf_m001_t30_u]}	morc_mesh={[LineageWarriors.MOrc_m002_u]}	morc_texture={[MOrc.MOrc_m002_t30_u]}	forc_mesh={[LineageWarriors.FOrc_m002_u]}	forc_texture={[FOrc.FOrc_m002_t30_u]}	mshaman_mesh={[LineageWarriors.MShaman_m001_u]}	mshaman_texture={[MShaman.MShaman_m001_t30_u]}	fshaman_mesh={[LineageWarriors.FShaman_m001_u]}	fshaman_texture={[FShaman.FShaman_m001_t30_u]}	npc_mesh={[none]}	npc_texture={[none]}	crystallizable=0	item_sound={[MonSound.Hit_normal_3];[ItemSound.armor_leather_3];[ItemSound.armor_leather_4];[MonSound.Hit_Shell_1]}	drop_sound=[ItemSound.item_drop_equip_armor_leather]	equip_sound=[ItemSound.item_drop_equip_armor_leather]	attack_effect=[LineageEffect.p_u002_a]	armor_type=light	weight=4720	material_type=leather	crystal_type=none	avoid_modify=0	durability=90	physical_defense=53	magical_defense=0	mp_bonus=0	item_end
item_begin	object_id=28	object_name=[pants]	body_part={legs}	drop_type=0	drop_anim_type=3	drop_radius=8	drop_height=1.5	drop_mesh={[dropitems.drop_MFighter_m001_t02_l_m00]}	drop_texture={[MFighter.MFighter_m001_t02_l]}	icon={[icon.armor_pants_i00]}	mfighter_mesh={[LineageWarriors.MFighter_m001_l]}	mfighter_texture={[MFighter.MFighter_m001_t02_l]}	ffighter_mesh={[LineageWarriors.FFighter_m001_l]}	ffighter_texture={[FFighter.FFighter_m001_t02_l]}	mmagic_mesh={[LineageWarriors.MMagic_m003_l]}	mmagic_texture={[MMagic.MMagic_m003_t02_l]}	fmagic_mesh={[LineageWarriors.FMagic_m002_l]}	fmagic_texture={[FMagic.FMagic_m002_t02_l]}	melf_mesh={[LineageWarriors.MElf_m001_l]}	melf_texture={[MElf.MElf_m001_t02_l]}	felf_mesh={[LineageWarriors.FElf_m001_l]}	felf_texture={[FElf.FElf_m001_t02_l]}	mdarkelf_mesh={[LineageWarriors.MDarkElf_m001_l]}	mdarkelf_texture={[MDarkElf.MDarkElf_m001_t02_l]}	fdarkelf_mesh={[LineageWarriors.FDarkElf_m001_l]}	fdarkelf_texture={[FDarkElf.FDarkElf_m001_t02_l]}	mdwarf_mesh={[LineageWarriors.MDwarf_m001_l]}	mdwarf_texture={[MDwarf.MDwarf_m001_t02_l]}	fdwarf_mesh={[LineageWarriors.FDwarf_m001_l]}	fdwarf_texture={[FDwarf.FDwarf_m001_t02_l]}	morc_mesh={[LineageWarriors.MOrc_m001_l]}	morc_texture={[MOrc.MOrc_m001_t02_l]}	forc_mesh={[LineageWarriors.FOrc_m001_l]}	forc_texture={[FOrc.FOrc_m001_t02_l]}	mshaman_mesh={[LineageWarriors.MShaman_m001_l]}	mshaman_texture={[MShaman.MShaman_m001_t02_l]}	fshaman_mesh={[LineageWarriors.FShaman_m001_l]}	fshaman_texture={[FShaman.FShaman_m001_t02_l]}	npc_mesh={[none]}	npc_texture={[none]}	crystallizable=0	item_sound={[none]}	drop_sound=[ItemSound.item_drop_equip_armor_cloth]	equip_sound=[ItemSound.item_drop_equip_armor_cloth]	attack_effect=[LineageEffect.p_u002_a]	armor_type=light	weight=1740	material_type=cloth	crystal_type=none	avoid_modify=0	durability=90	physical_defense=22	magical_defense=0	mp_bonus=0	item_end
item_begin	object_id=29	object_name=[leather_pants]	body_part={legs}	drop_type=0	drop_anim_type=3	drop_radius=8	drop_height=1.5	drop_mesh={[dropitems.drop_MFighter_m001_t04_l_m00]}	drop_texture={[MFighter.MFighter_m001_t04_l]}	icon={[icon.armor_leather_pants_i00]}	mfighter_mesh={[LineageWarriors.MFighter_m001_l]}	mfighter_texture={[MFighter.MFighter_m001_t04_l]}	ffighter_mesh={[LineageWarriors.FFighter_m001_l]}	ffighter_texture={[FFighter.FFighter_m001_t04_l]}	mmagic_mesh={[LineageWarriors.MMagic_m003_l]}	mmagic_texture={[MMagic.MMagic_m003_t04_l]}	fmagic_mesh={[LineageWarriors.FMagic_m002_l]}	fmagic_texture={[FMagic.FMagic_m002_t04_l]}	melf_mesh={[LineageWarriors.MElf_m001_l]}	melf_texture={[MElf.MElf_m001_t04_l]}	felf_mesh={[LineageWarriors.FElf_m001_l]}	felf_texture={[FElf.FElf_m001_t04_l]}	mdarkelf_mesh={[LineageWarriors.MDarkElf_m001_l]}	mdarkelf_texture={[MDarkElf.MDarkElf_m001_t04_l]}	fdarkelf_mesh={[LineageWarriors.FDarkElf_m003_l]}	fdarkelf_texture={[FDarkElf.FDarkElf_m003_t04_l]}	mdwarf_mesh={[LineageWarriors.MDwarf_m001_l]}	mdwarf_texture={[MDwarf.MDwarf_m001_t04_l]}	fdwarf_mesh={[LineageWarriors.FDwarf_m001_l]}	fdwarf_texture={[FDwarf.FDwarf_m001_t04_l]}	morc_mesh={[LineageWarriors.MOrc_m001_l]}	morc_texture={[MOrc.MOrc_m001_t04_l]}	forc_mesh={[LineageWarriors.FOrc_m001_l]}	forc_texture={[FOrc.FOrc_m001_t04_l]}	mshaman_mesh={[LineageWarriors.MShaman_m001_l]}	mshaman_texture={[MShaman.MShaman_m001_t04_l]}	fshaman_mesh={[LineageWarriors.FShaman_m001_l]}	fshaman_texture={[FShaman.FShaman_m001_t04_l]}	npc_mesh={[none]}	npc_texture={[none]}	crystallizable=0	item_sound={[none]}	drop_sound=[ItemSound.item_drop_equip_armor_leather]	equip_sound=[ItemSound.item_drop_equip_armor_leather]	attack_effect=[LineageEffect.p_u002_a]	armor_type=light	weight=1730	material_type=leather	crystal_type=none	avoid_modify=0	durability=90	physical_defense=27	magical_defense=0	mp_bonus=0	item_end
item_begin	object_id=30	object_name=[hard_leather_pants]	body_part={legs}	drop_type=0	drop_anim_type=3	drop_radius=8	drop_height=1.5	drop_mesh={[dropitems.drop_MFighter_m001_t06_l_m00]}	drop_texture={[MFighter.MFighter_m001_t06_l]}	icon={[icon.armor_hard_leather_pants_i00]}	mfighter_mesh={[LineageWarriors.MFighter_m001_l]}	mfighter_texture={[MFighter.MFighter_m001_t06_l]}	ffighter_mesh={[LineageWarriors.FFighter_m001_l]}	ffighter_texture={[FFighter.FFighter_m001_t06_l]}	mmagic_mesh={[LineageWarriors.MMagic_m005_l]}	mmagic_texture={[MMagic.MMagic_m005_t06_l]}	fmagic_mesh={[LineageWarriors.FMagic_m002_l]}	fmagic_texture={[FMagic.FMagic_m002_t06_l]}	melf_mesh={[LineageWarriors.MElf_m001_l]}	melf_texture={[MElf.MElf_m001_t06_l]}	felf_mesh={[LineageWarriors.FElf_m001_l]}	felf_texture={[FElf.FElf_m001_t06_l]}	mdarkelf_mesh={[LineageWarriors.MDarkElf_m005_l]}	mdarkelf_texture={[MDarkElf.MDarkElf_m005_t06_l]}	fdarkelf_mesh={[LineageWarriors.FDarkElf_m003_l]}	fdarkelf_texture={[FDarkElf.FDarkElf_m003_t06_l]}	mdwarf_mesh={[LineageWarriors.MDwarf_m001_l]}	mdwarf_texture={[MDwarf.MDwarf_m001_t06_l]}	fdwarf_mesh={[LineageWarriors.FDwarf_m005_l]}	fdwarf_texture={[FDwarf.FDwarf_m005_t06_l]}	morc_mesh={[LineageWarriors.MOrc_m001_l]}	morc_texture={[MOrc.MOrc_m001_t06_l]}	forc_mesh={[LineageWarriors.FOrc_m001_l]}	forc_texture={[FOrc.FOrc_m001_t06_l]}	mshaman_mesh={[LineageWarriors.MShaman_m001_l]}	mshaman_texture={[MShaman.MShaman_m001_t06_l]}	fshaman_mesh={[LineageWarriors.FShaman_m001_l]}	fshaman_texture={[FShaman.FShaman_m001_t06_l]}	npc_mesh={[none]}	npc_texture={[none]}	crystallizable=0	item_sound={[none]}	drop_sound=[ItemSound.item_drop_equip_armor_leather]	equip_sound=[ItemSound.item_drop_equip_armor_leather]	attack_effect=[LineageEffect.p_u002_a]	armor_type=light	weight=1700	material_type=leather	crystal_type=none	avoid_modify=0	durability=90	physical_defense=29	magical_defense=0	mp_bonus=0	item_end
item_begin	object_id=31	object_name=[bone_gaiters]	body_part={legs}	drop_type=0	drop_anim_type=3	drop_radius=8	drop_height=3.2	drop_mesh={[dropitems.drop_MFighter_m001_t32_l_m00]}	drop_texture={[MFighter.MFighter_m001_t32_l]}	icon={[icon.armor_bone_gaiters_i00]}	mfighter_mesh={[LineageWarriors.MFighter_m001_l]}	mfighter_texture={[MFighter.MFighter_m001_t32_l]}	ffighter_mesh={[LineageWarriors.FFighter_m001_l]}	ffighter_texture={[FFighter.FFighter_m001_t32_l]}	mmagic_mesh={[LineageWarriors.MMagic_m005_l]}	mmagic_texture={[MMagic.MMagic_m005_t32_l]}	fmagic_mesh={[LineageWarriors.FMagic_m004_l]}	fmagic_texture={[FMagic.FMagic_m004_t32_l]}	melf_mesh={[LineageWarriors.MElf_m005_l]}	melf_texture={[MElf.MElf_m005_t32_l]}	felf_mesh={[LineageWarriors.FElf_m001_l]}	felf_texture={[FElf.FElf_m001_t32_l]}	mdarkelf_mesh={[LineageWarriors.MDarkElf_m005_l]}	mdarkelf_texture={[MDarkElf.MDarkElf_m005_t32_l]}	fdarkelf_mesh={[LineageWarriors.FDarkElf_m005_l]}	fdarkelf_texture={[FDarkElf.FDarkElf_m005_t32_l]}	mdwarf_mesh={[LineageWarriors.MDwarf_m003_l]}	mdwarf_texture={[MDwarf.MDwarf_m003_t32_l]}	fdwarf_mesh={[LineageWarriors.FDwarf_m003_l]}	fdwarf_texture={[FDwarf.FDwarf_m003_t32_l]}	morc_mesh={[LineageWarriors.MOrc_m003_l]}	morc_texture={[MOrc.MOrc_m003_t32_l]}	forc_mesh={[LineageWarriors.FOrc_m003_l]}	forc_texture={[FOrc.FOrc_m003_t32_l]}	mshaman_mesh={[LineageWarriors.MShaman_m003_l]}	mshaman_texture={[MShaman.MShaman_m003_t32_l]}	fshaman_mesh={[LineageWarriors.FShaman_m003_l]}	fshaman_texture={[FShaman.FShaman_m003_t32_l]}	npc_mesh={[none]}	npc_texture={[none]}	crystallizable=0	item_sound={[none]}	drop_sound=[ItemSound.item_drop_equip_armor_bone]	equip_sound=[ItemSound.item_drop_equip_armor_bone]	attack_effect=[LineageEffect.p_u002_a]	armor_type=light	weight=1680	material_type=bone	crystal_type=none	avoid_modify=0	durability=85	physical_defense=32	magical_defense=0	mp_bonus=0	item_end
